Province/State,Country/Region,Lat,Long,Date,Cases_confirmed,Cases_deaths,Recovered,country_clean,Population,Daily Cases,Daily Deaths,Growth Rate,Death Rate,Recovery Rate,risk_score,cases_per_100k,Risk,7DMA
Unknown,Nicaragua,12.865416,-85.207229,2020-06-03,950,35,370,Nicaragua,6730654.0,65.0,0.0,0.07344632768361592,0.03684210526315789,0.3894736842105263,0.0001411452735499403,14.114527354994031,Medium,95.85714285714286
Unknown,Niger,17.607789,8.081666,2022-01-13,8306,286,0,Niger,25311973.0,46.0,0.0,0.00556900726392251,0.034432940043342165,0.0,0.00032814510350496974,32.814510350496974,Medium,102.28571428571429
Unknown,Nigeria,9.082,8.6753,2021-12-26,237561,3022,0,Nigeria,223150896.0,1547.0,8.0,0.006554695907869945,0.012720943252469892,0.0,0.0010645756044824486,106.45756044824486,Medium,2011.142857142857
Unknown,North Macedonia,41.6086,21.7453,2022-01-27,263206,8312,0,North Macedonia,1831712.0,1859.0,27.0,0.007113148419534143,0.03157982720758645,0.0,0.14369398682762355,14369.398682762356,Critical,1761.4285714285713
Unknown,Norway,60.472,8.4689,2022-01-27,714532,1439,0,Norway,5457127.0,24288.0,0.0,0.035187556863949476,0.002013905605347276,0.0,0.13093556371328724,13093.556371328725,Critical,20411.0
Unknown,Oman,21.512583,55.923255,2022-02-06,352187,4172,0,Oman,4730226.0,6146.0,14.0,0.01776090116489093,0.011845979550636451,0.0,0.07445458208550712,7445.458208550712,Critical,2246.714285714286
Unknown,Pakistan,30.3753,69.3451,2022-01-29,1417991,29248,0,Pakistan,243700667.0,7958.0,29.0,0.0056438395413440645,0.020626365047450936,0.0,0.005818576606521967,581.8576606521967,High,7198.0
Unknown,Palau,7.515,134.5825,2022-01-28,1393,0,0,Palau,17759.0,371.0,0.0,0.3630136986301369,0.0,0.0,0.07843910130074892,7843.910130074893,Critical,169.28571428571428
Unknown,Panama,8.538,-80.7821,2022-01-20,614957,7565,0,Panama,4400773.0,12351.0,11.0,0.020495979130642494,0.012301673125112813,0.0,0.1397384050483858,13973.840504838581,Critical,10697.857142857143
Unknown,Papua New Guinea,-6.314993,143.95555,2021-10-24,27627,335,0,Papua New Guinea,10203169.0,896.0,6.0,0.033519135086603535,0.012125818945234734,0.0,0.0027076881702145675,270.76881702145675,High,512.2857142857143
Unknown,Paraguay,-23.4425,-58.4438,2022-12-07,778895,19646,0,Paraguay,6760464.0,1370.0,16.0,0.001762001221825571,0.025222911945769328,0.0,0.11521324571804539,11521.32457180454,Critical,8675.857142857143
Unknown,Peru,-9.19,-75.0152,2022-01-25,3020756,204587,0,Peru,33475438.0,44496.0,183.0,0.014950306760834087,0.0677270855375277,0.0,0.09023798284581071,9023.798284581071,Critical,50361.71428571428
Unknown,Philippines,12.879721,121.774017,2022-01-18,3270758,52962,0,Philippines,113964338.0,28384.0,33.0,0.008754079572560025,0.016192576766608843,0.0,0.028699837663252167,2869.983766325217,High,34897.857142857145
Unknown,Poland,51.9194,19.1451,2022-02-02,4981321,105753,0,Poland,36821749.0,56051.0,319.0,0.011380289811522948,0.021229910700394535,0.0,0.1352820312799373,13528.20312799373,Critical,49077.857142857145
Unknown,Portugal,39.3999,-8.2245,2022-01-31,2689167,19905,0,Portugal,10434332.0,77281.0,49.0,0.029588197953509532,0.007401920371624373,0.0,0.2577229668367846,25772.296683678458,Critical,62083.42857142857
Unknown,Qatar,25.3548,51.1839,2022-01-17,303240,627,0,Qatar,2657333.0,3998.0,1.0,0.01336042400465165,0.0020676691729323306,0.0,0.11411441471580716,11411.441471580716,Critical,4101.571428571428
Unknown,Romania,45.9432,24.9668,2022-02-04,2356792,60450,0,Romania,19048502.0,31776.0,97.0,0.013667002721701627,0.025649272400788868,0.0,0.12372584468846946,12372.584468846946,Critical,30033.428571428572
Unknown,Russia,61.52401,105.318756,2022-02-15,14267875,334785,0,Russian Federation,144236933.0,165139.0,692.0,0.01170971363287232,0.02346425098341554,0.0,0.09891970595353689,9891.970595353689,Critical,188712.42857142858
Unknown,Rwanda,-1.9403,29.8739,2021-07-23,62328,718,44739,Rwanda,13651030.0,953.0,14.0,0.01552749490835037,0.011519702220510845,0.7177993839045052,0.004565809319882822,456.5809319882822,High,1396.5714285714287
Unknown,Saint Kitts and Nevis,17.357822,-62.782998,2022-01-08,4056,28,0,St. Kitts and Nevis,46709.0,152.0,0.0,0.03893442622950816,0.006903353057199211,0.0,0.08683551349846924,8683.551349846924,Critical,144.71428571428572
Unknown,Saint Lucia,13.9094,-60.9789,2022-01-14,16969,314,0,St. Lucia,178781.0,464.0,3.0,0.028112693123296006,0.01850433142789793,0.0,0.09491500774690823,9491.500774690823,Critical,365.0
Unknown,Saint Vincent and the Grenadines,12.9843,-61.2872,2022-01-27,9447,92,0,St. Vincent and the Grenadines,102046.0,62.0,0.0,0.006606286627597324,0.009738541335873822,0.0,0.09257589714442506,9257.589714442505,Critical,404.57142857142856
Unknown,Samoa,-13.759,-172.1046,2022-04-20,6794,13,0,Samoa,215261.0,485.0,0.0,0.07687430654620386,0.0019134530468060053,0.0,0.0315616855816892,3156.1685581689203,High,386.0
Unknown,San Marino,43.9424,12.4578,2022-01-13,10189,103,0,San Marino,33755.0,180.0,0.0,0.0179838145668898,0.010108941014819904,0.0,0.30185157754406755,30185.157754406755,Critical,191.71428571428572
Unknown,Sao Tome and Principe,0.1864,6.6131,2022-01-13,5404,65,0,Sao Tome and Principe,226305.0,169.0,0.0,0.03228271251193893,0.012028127313101407,0.0,0.023879277965577428,2387.9277965577426,High,179.0
Unknown,Saudi Arabia,23.885942,45.079162,2022-01-20,638327,8914,0,Saudi Arabia,32175224.0,5591.0,2.0,0.008836228695696224,0.013964629414077738,0.0,0.019839084880963066,1983.9084880963067,High,5611.857142857143
Unknown,Senegal,14.4974,-14.4524,2021-07-23,55861,1264,44611,Senegal,17651103.0,1041.0,8.0,0.01898941991973735,0.022627593490986555,0.7986072572993681,0.003164731405170544,316.4731405170544,High,979.0
Unknown,Serbia,44.0165,21.0059,2022-02-02,1714863,13748,0,Serbia,6664449.0,17851.0,61.0,0.010519077060150428,0.008016966953045228,0.0,0.257315045850002,25731.5045850002,Critical,19288.0
Unknown,Seychelles,-4.6796,55.492,2022-01-10,29030,134,0,Seychelles,119878.0,2062.0,0.0,0.07646099080391577,0.00461591457113331,0.0,0.24216286558000635,24216.286558000636,Critical,606.0
Unknown,Sierra Leone,8.460555,-11.779889,2021-06-25,5253,87,3399,Sierra Leone,8276807.0,98.0,0.0,0.0190106692531522,0.01656196459166191,0.6470588235294118,0.0006346650344752512,63.46650344752512,Medium,88.85714285714286
Unknown,Singapore,1.2833,103.8333,2022-02-25,679795,986,0,Singapore,5637022.0,18597.0,11.0,0.028126219377553996,0.0014504372641752294,0.0,0.12059470408311339,12059.47040831134,Critical,18325.14285714286
Unknown,Slovakia,48.669,19.699,2022-02-11,1818532,18064,0,Slovak Republic,5431752.0,24382.0,24.0,0.013589722152551387,0.009933286848952892,0.0,0.33479658128721634,33479.65812872163,Critical,22599.428571428572
Unknown,Slovenia,46.1512,14.9955,2022-02-03,762840,5912,0,Slovenia,2112076.0,16860.0,19.0,0.022601142121772666,0.007749986891091186,0.0,0.3611801848039559,36118.01848039559,Critical,15181.57142857143
Unknown,Solomon Islands,-9.6457,160.1562,2022-05-01,15677,141,0,Solomon Islands,781066.0,891.0,0.0,0.06025970512647105,0.008994067742552785,0.0,0.020071287189558886,2007.1287189558886,High,462.85714285714283
Unknown,Somalia,5.152149,46.199616,2021-03-02,7518,249,3846,"Somalia, Fed. Rep.",17801897.0,126.0,6.0,0.017045454545454586,0.03312051077414206,0.5115722266560255,0.00042231454321974785,42.23145432197479,Medium,181.71428571428572
Unknown,South Africa,-30.5595,22.9375,2021-12-17,3276529,90297,0,South Africa,62378410.0,20713.0,35.0,0.006361846001125437,0.027558736699720955,0.0,0.052526651448794544,5252.665144879455,Critical,23437.14285714286
Unknown,South Sudan,6.877,31.307,2021-12-26,14843,135,0,South Sudan,11021177.0,266.0,0.0,0.01824792481306159,0.009095196388870174,0.0,0.0013467708575953367,134.67708575953367,Medium,219.14285714285714
Unknown,Spain,40.463667,-3.74922,2022-01-13,7930528,90620,0,Spain,47786102.0,159161.0,112.0,0.020480437997587808,0.011426729720896263,0.0,0.16595888068041206,16595.888068041208,Critical,144008.85714285713
Unknown,Sri Lanka,7.873054,80.771797,2021-08-30,436081,8991,0,Sri Lanka,22181000.0,9912.0,216.0,0.02325837871830183,0.02061772927506587,0.0,0.01966011451242054,1966.011451242054,High,5960.857142857143
Unknown,Sudan,12.8628,30.2176,2022-01-20,53959,3393,0,Sudan,49383346.0,879.0,3.0,0.016559909570459608,0.06288107637280158,0.0,0.00109265581153614,109.26558115361401,Medium,577.5714285714286
Unknown,Suriname,3.9193,-56.0278,2022-01-19,67768,1222,0,Suriname,623164.0,1135.0,1.0,0.017033601968994283,0.018032109550230196,0.0,0.10874825888530146,10874.825888530146,Critical,992.1428571428571
Unknown,Sweden,60.128161,18.643501,2022-01-28,2070456,15855,0,Sweden,10486941.0,55180.0,77.0,0.02738086495348524,0.007657733368881058,0.0,0.19743183450731724,19743.183450731725,Critical,40921.57142857143
Unknown,Switzerland,46.8182,8.2275,2022-01-31,2220539,12708,0,Switzerland,8777088.0,89462.0,24.0,0.041979712605410224,0.00572293483699228,0.0,0.25299267820944715,25299.267820944715,Critical,36277.0
Unknown,Taiwan,23.7,121.0,2022-05-20,1156291,1284,0,Taiwan,,85730.0,49.0,0.080079509715,0.0011104471106321851,0.0,,,,83631.57142857143
Unknown,Tajikistan,38.861,71.2761,2020-05-25,2929,46,1395,Tajikistan,10182222.0,191.0,2.0,0.06975894813732642,0.015705018777739842,0.47627176510754526,0.00028765823412610727,28.76582341261073,Medium,229.57142857142858
Unknown,Tanzania,-6.369028,34.888822,2021-09-29,25846,50,0,Tanzania,64711821.0,172.0,0.0,0.0066993845914153916,0.0019345353246150274,0.0,0.0003994015251092996,39.94015251092996,Medium,3497.0
Unknown,Thailand,15.870032,100.992541,2022-04-13,3973003,26510,0,Thailand,71735329.0,47149.0,221.0,0.012009870973296533,0.006672534604177243,0.0,0.055384188730771694,5538.418873077169,Critical,27310.85714285714
Unknown,Togo,8.6195,0.8248,2022-01-08,33915,253,0,Togo,9089738.0,362.0,1.0,0.01078890114147768,0.007459826035677429,0.0,0.003731130644249592,373.1130644249592,High,536.0
Unknown,Tonga,-21.179,-175.1982,2022-03-30,6423,6,0,Tonga,105042.0,832.0,4.0,0.14881058844571626,0.0009341429238673517,0.0,0.061146969783515165,6114.696978351517,Critical,377.0
Unknown,Trinidad and Tobago,10.6918,-61.2225,2021-12-09,78339,2336,0,Trinidad and Tobago,1365805.0,857.0,16.0,0.011060633437443457,0.029819119467953382,0.0,0.05735738264247092,5735.738264247092,Critical,794.8571428571429
Unknown,Tunisia,33.886917,9.537499,2022-01-22,846761,25954,0,Tunisia,12119334.0,19923.0,42.0,0.024095409257919975,0.030650915665695513,0.0,0.06986860829151173,6986.860829151173,Critical,9430.714285714286
Unknown,Turkey,38.9637,35.2433,2020-12-10,1748567,15751,452593,Turkiye,84979913.0,823225.0,220.0,0.8896440451206149,0.009007947650847808,0.2588365215630857,0.020576238998973793,2057.6238998973795,High,145043.7142857143
Unknown,Tuvalu,-7.1095,177.6493,2022-11-18,2019,0,0,Tuvalu,9992.0,464.0,0.0,0.2983922829581993,0.0,0.0,0.20206164931945556,20206.164931945557,Critical,221.85714285714286
Unknown,US,40.0,-100.0,2022-01-15,65724593,852597,0,United States,334017321.0,416301.0,1009.0,0.006374397297053802,0.012972267473759784,0.0,0.1967700142113289,19677.00142113289,Critical,806962.8571428572
Unknown,Uganda,1.373333,32.290275,2021-08-29,119732,2991,0,Uganda,47312719.0,188.0,6.0,0.0015726427089606254,0.02498079043196472,0.0,0.002530651430115441,253.0651430115441,High,3182.714285714286
Unknown,Ukraine,48.3794,31.1656,2022-02-10,4625614,108958,0,Ukraine,41048766.0,43477.0,290.0,0.00948836754553617,0.023555359353374494,0.0,0.11268582349101554,11268.582349101554,Critical,37408.57142857143
Unknown,United Arab Emirates,23.424076,53.847818,2021-01-30,300661,838,272769,United Arab Emirates,10074977.0,3647.0,12.0,0.012278882476920217,0.0027871922198090208,0.9072310675478362,0.02984235100487078,2984.235100487078,High,3755.0
Unknown,United Kingdom,55.3781,-3.436,2023-03-09,24425309,219948,0,United Kingdom,67604000.0,24418748.0,219910.0,3721.802773967383,0.009004921902932733,0.0,0.3612997603692089,36129.97603692089,Critical,3493815.0
Unknown,Uruguay,-32.5228,-55.7658,2022-01-22,580066,6303,0,Uruguay,3390913.0,11029.0,19.0,0.019381867962891652,0.01086600490289036,0.0,0.17106484300835792,17106.484300835793,Critical,11399.857142857143
Unknown,Uzbekistan,41.377491,64.585262,2022-01-25,216186,1545,0,Uzbekistan,34938955.0,1123.0,3.0,0.0052217257268800665,0.007146623740667758,0.0,0.006187534801770689,618.7534801770688,High,1304.142857142857
Unknown,Vanuatu,-15.3767,166.9592,2022-04-03,4237,2,0,Vanuatu,313046.0,356.0,0.0,0.09172893584127806,0.0004720320981826764,0.0,0.01353475208116379,1353.475208116379,High,290.42857142857144
Unknown,Venezuela,6.4238,-66.5897,2022-01-31,485974,5447,0,"Venezuela, RB",28213017.0,1953.0,7.0,0.004034948896845414,0.011208418557371381,0.0,0.017225169502432157,1722.5169502432157,High,2344.0
Unknown,Vietnam,14.058324,108.277199,2022-03-18,7367112,41740,0,Viet Nam,99680655.0,192689.0,57.0,0.0268577696073955,0.005665720841491211,0.0,0.07390713875224837,7390.7138752248375,Critical,274025.28571428574
Unknown,West Bank and Gaza,31.9522,35.2332,2022-02-03,556550,5128,0,West Bank and Gaza,5043612.0,10374.0,12.0,0.018993877431450645,0.00921390710627976,0.0,0.11034750492305911,11034.750492305911,Critical,8015.142857142857
Unknown,Yemen,15.552727,48.516388,2021-04-05,4881,955,1772,"Yemen, Rep.",38222876.0,83.0,9.0,0.017298874531054498,0.19565662774021716,0.36304036058184797,0.00012769839715881138,12.769839715881139,Medium,109.42857142857143
Unknown,Zambia,-13.133897,27.849332,2022-01-04,265479,3762,0,Zambia,20152938.0,4258.0,9.0,0.01630037401280915,0.014170612364819816,0.0,0.013173215736583916,1317.3215736583916,High,3870.8571428571427
Unknown,Zimbabwe,-19.015438,29.154857,2021-12-17,189567,4779,0,Zimbabwe,16069056.0,7510.0,20.0,0.041250817051802446,0.025210084033613446,0.0,0.011797021554968755,1179.7021554968755,High,4821.428571428572
